term,2_埔里家樂福,3_新仁家樂福,4_頭份大潤發,6_楠梓家樂福,7_土城青雲,8_高雄成功家樂福,9_新竹大魯閣,10_青海家樂福,11_斗六家樂福,12_東海Jmall,13_新楠家樂福,14_桃園春日家樂福,15_苗栗家樂福,16_彰化家樂福,17_永康中正家樂福,18_基隆愛買,19_台中大魯閣,20_宜蘭家樂福,21_新竹忠孝,22_高雄美術南三,23_嘉義北門家樂福,24_高雄三多三,25_板橋南雅愛買,26_桃園愛買,27_員林大潤發,28_基隆仁二,29_樹林家樂福,30_南投家樂福,31_仁德中山,32_安平家樂福,33_高雄鼎山家樂福,34_屏東家樂福,35_竹南家樂福,36_重新家樂福,37_台中黎明,38_林口家樂福,39_清水中山,40_三峽大學,41_嘉義大潤發,42_三重龍門,43_太平中山,44_台中文心家樂福,45_蘆洲家樂福,46_豐原源豐,47_淡水中山,48_桃園南平,49_台中文心崇德,50_大里大買家,51_台中美村南,52_捷運七張,53_八德家樂福,54_鳳山五甲,55_新竹林森,56_台北安居,57_台南中華東,58_高雄華夏,59_新莊輔大,60_台中中華,61_中壢中美,62_高雄鳳山,63_台北士林中正,64_中和德光,65_中壢家樂福,66_台北天母,67_台北興隆,68_板橋捷運新埔,69_台北民權龍江,70_台北桂林家樂福,71_台北信義,72_台北捷運後山埤
漏,0,0,0,0,0.004511471817705425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002832214141614379,0.0015740574748587608,0.0026748689115246916,0,0,0,0,0,0,0,0.001552728782787504,0,0.003782726149968677,0,0,0,0,0,0,0.0009536566592020456,0,0.0010693484898256606,0,0,0,0,0,0,0,0,0.0008941275294141526,0,0.0006548079095412445,0
奶油,0,0,0,0,0.004248394519023273,0,0,0,0,0.0035969740261063716,0,0,0,0,0,0,0,0,0,0.0035264451236336975,0,0,0,0,0,0,0,0,0,0.0018105573956911265,0,0.0012054202500356474,0,0,0,0,0.001333529668600978,0.0014822695162526258,0,0,0,0,0.001309577922126106,0,0.001278545269943023,0,0,0.0019071972566841843,0,0,0,0,0,0.0009216708300580043,0,0,0.0009907199851559966,0,0,0,0,0,0,0,0,0,0,0,0,0
溫馨,0,0,0,0,0.00501297375647477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015829131453811431,0,0.001573523645754562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014429910858392925,0,0.0007127716827947781,0,0,0,0,0,0,0.002581178459648473,0.0014551946675938191,0
孜然,0,0,0,0,0.0034199014546188967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011619247852771531,0,0,0,0,0,0,0,0.004372424342985905,0,0,0,0,0.002159758750554947,0,0.0010734737635605532,0,0.0010138363322516337,0.000987556809314688,0.0009441901842099998,0,0.0021083858482359216,0.001205126206261376,0,0,0,0,0,0,0.0009316333863933932,0,0.0007998664543952116,0.0007419328403426715,0.0007814456364458436,0.0007229152542220372,0,0,0.0009844231295027196,0.0016426909407586986,0.0004862600590423196,0,0,0.0007258146469528741,0,0,0.0033889472903916966,0,0.0009927485365407997,0
驚,0,0,0,0,0.00356999622596429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002963330200637025,0,0,0,0.0019130359523099783,0,0,0,0.0023787487969436773,0,0,0,0,0.0015369136294829317,0,0.001127273795866397,0,0,0,0,0,0.0009856293928205758,0,0,0.0012580175380062842,0,0.0009042471493766749,0.0012286978880690104,0,0,0,0,0.0009982155893823532,0,0,0.0008157422106827363,0.0007546430104817991,0,0.0008461917146275939,0,0.0008573931934520893,0,0,0,0.0007576696535719666,0,0,0,0.0009190949132322417,0.000518159452225674,0.0003611514423271187
豔,0,0,0,0,0.004511471817705425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003744816476134568,0,0,0,0,0,0,0,0,0,0,0,0,0.0019422268503342,0,0.001424557237316233,0,0,0,0,0,0,0,0,0,0,0.0011427142418200815,0,0,0,0,0,0,0,0,0,0,0,0.0010693484898256606,0,0.0010835040106819006,0,0,0,0,0,0,0,0.0011614776421013358,0.0006548079095412445,0.0004563939149662171
青花椒,0,0,0,0,0.0034931613217604606,0,0,0,0.002779645913932196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015923599707953285,0,0,0,0,0,0,0,0,0,0.006618072916910669,0,0.0010964693224507624,0.0024375356476020794,0.0010355543600923868,0,0,0.0008030982763641898,0,0.0012309419752041578,0,0,0,0,0.002928905069521865,0.0019746208658616253,0.0009515904930578689,0,0,0,0,0,0.0032584024081056076,0,0.0010055110785665876,0.0008389400299992029,0.0004966765426148438,0.0030251039063319365,0.0013140743123921164,0,0,0,0,0,0.0005070074147012325,0.0014135143790459726
額外,0,0,0,0,0.005223259414151184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014820240071429856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014604886516891246,0,0,0,0,0,0.0012380626084307585,0.0030070441776844986,0,0,0,0,0,0.00119523233440937,0,0,0,0,0
加價,0,0,0,0,0.00356999622596429,0,0,0,0.002840786470535494,0,0,0,0,0,0,0,0.002496638329831855,0,0,0,0,0.0024258401321426686,0,0,0,0,0.0013334985902866611,0,0,0.001521441344622365,0,0,0,0,0,0,0.0011205870506610597,0,0.0010583322145132233,0,0.0009856293928205758,0,0,0,0,0,0,0,0,0,0.0009725214944175564,0,0,0.0007744952523017849,0,0.0015092860209635981,0.0008325184001055175,0.0008461917146275939,0.0010276281067485603,0.0008573931934520893,0,0,0,0.0007576696535719666,0.0008169180553107474,0,0,0.0009190949132322417,0,0
大推,0,0,0,0,0.002688711520554176,0,0.004885069572394569,0,0,0,0,0,0,0.001657603704419322,0.0016338103498104322,0,0,0.003095796583049686,0,0.002231806294839087,0,0.0009135001688346183,0.0012380941374560564,0,0.002451301960591388,0,0,0.0035830678185769186,0,0.0011458602788938937,0.0025810004770247946,0.000762882848772074,0.001157513095289425,0,0.0008489964274251126,0.0018319010896479632,0.0008439603635946127,0.0009380944041493966,0.0007970736767282455,0.0007764128310831749,0.0007423181806747399,0,0,0,0,0,0,0.0006035107159957235,0.0022543994043378985,0,0,0.0015035947296802305,0.0012577029948816956,0,0,0.0005683528014487024,0.0006270039719250465,0.0012746038190010465,0,0,0.00038229552520194844,0.0011642221722140483,0.0010114524973648708,0,0,0,0,0.0010383124765164617,0.001170741816378447,0.0005439961177479374
要加,0,0,0,0,0.005223259414151184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018224009494428582,0,0,0,0,0.0016100823922262145,0,0,0,0,0,0,0,0,0.002920977303378249,0,0.0011331635558544592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006723636180794653,0,0
八,0,0,0,0,0.005466016390257103,0,0,0,0,0,0,0,0,0,0,0,0,0.0031468000070836452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017259673832984883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001029946708549929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007933532360716024,0
副餐,0,0,0,0,0.004131689051064656,0,0,0,0,0,0,0,0,0,0,0.002988180577934005,0,0,0,0,0,0,0,0.002214027466182326,0,0.001821960102379206,0,0,0.0013059345681563249,0.001760820501628226,0,0,0,0,0.001304635776939859,0,0,0,0,0,0,0,0,0.0014559503592819405,0,0,0,0,0,0,0,0,0,0,0.0009440887180374438,0,0,0.0009793290583897188,0,0,0,0,0,0.0008768791936584413,0,0,0.0008188584729794184,0.0010637026342696359,0,0
食物不錯,0,0,0,0,0.005753136952137346,0,0,0,0,0,0,0,0,0,0,0,0,0.003312096069453504,0,0,0,0,0.00264919649355128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016079410055489503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
接待,0,0,0,0,0.0043744460271705745,0,0,0,0,0,0,0,0,0,0.002658156198328531,0,0,0,0,0,0,0.0014862350065560808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012968128978773647,0,0,0,0.0026968672109255487,0,0.0013164802024897228,0,0,0,0,0.0008242650525974229,0,0.0012231498138499846,0.001023120894015954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005631001879694537,0.0006349195948007578,0
第六次,0,0,0,0,0.007196114482647827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
強,0,0,0,0,0.0034199014546188967,0,0,0,0.0027213501549912273,0,0,0,0,0,0.0020781219365387554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014722965584291522,0,0,0,0.0010734737635605532,0,0,0.000987556809314688,0,0.0007862554032161475,0,0.002410252412522752,0.0010292120491388623,0.0008662295267981648,0.001177039254028726,0.0007676342961056909,0,0.0006444027963451037,0,0,0.0007998664543952116,0.001483865680685343,0,0.0007229152542220372,0,0.0008106149397846209,0,0,0.0004862600590423196,0.0007404150779689735,0.000643257530711789,0,0,0,0,0,0,0.0003459674085841962
期間,0,0,0,0,0.002984856767015498,0.0022644970693606226,0,0,0.00475033595753093,0.002527178729406455,0.0018473528723731397,0,0.001958041370924423,0.001840178686461011,0.0018137646383299918,0,0,0.0017183898885356676,0,0,0,0.0010141166650908728,0,0,0,0.001316238921565862,0.0011149317923852006,0,0.00094344651421346,0.0012720698302381484,0,0.000846909761865434,0,0,0.000942508228271925,0,0,0,0,0.001723859979131279,0,0,0,0,0.0017965725564500867,0,0,0,0.0016684718724074307,0,0,0,0.0006981156711067556,0,0,0.0018928602334102942,0,0.0007074968447386492,0,0,0.00042440305576686997,0,0.0005614289238906521,0.0012669679458922735,0.0013660425564359217,0.0025062929547832614,0,0,0,0.0006039139866352847
男朋友,0,0,0,0,0.005753136952137346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012455649384954704,0,0,0,0.0012076832940850297,0,0,0,0.0011640089101823212
砸,0,0,0,0,0.006104544119561298,0,0,0,0,0,0,0,0,0.0037634810834188586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012814497573293967,0,0,0,0
傷,0,0,0,0,0.005466016390257103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001029946708549929,0,0,0,0,0.0012489817948230515,0,0,0.0012956029891053604,0,0,0,0,0,0,0,0.001147411705062235,0,0,0,0
碗盤,0,0,0,0,0.004248394519023273,0,0,0,0,0,0,0,0,0,0,0,0.002971068854162752,0,0,0,0.0020593362744883805,0,0,0,0.001936633538822526,0,0,0,0,0,0,0.0012054202500356474,0,0,0,0,0,0,0,0,0.0011729263128607734,0,0,0,0,0,0.0014621845634578746,0,0,0,0,0.0011879042358343367,0,0,0,0,0.0009907199851559966,0,0,0,0,0,0.0007990907937143895,0.0009016479009290704,0,0.0008918117420098443,0,0,0,0
大概,0,0,0,0,0.002688711520554176,0,0,0,0,0,0,0,0.0017637725367271712,0,0.0032676206996208644,0.0019445692660044437,0,0,0,0,0,0,0,0,0,0.0011856470941332652,0,0,0.0016996832409675478,0,0,0.000762882848772074,0,0,0.0016979928548502253,0.0018319010896479632,0.0008439603635946127,0,0,0.0007764128310831749,0.0007423181806747399,0.0018544516461461642,0.001657603704419322,0.0018949298729765834,0.0024274859936756895,0.0006810258538300365,0.0009253830978601093,0,0,0.0010132533029981613,0.0007324460813178472,0,0.0012577029948816956,0,0.000614369131180965,0.001705058404346107,0.0006270039719250465,0.0006373019095005232,0,0.0012914764111587758,0.0011468865756058453,0.0005821110861070241,0.0005057262486824354,0.0017118968738822546,0,0.0011288144235053897,0,0.0013844166353552821,0.001170741816378447,0.0005439961177479374
三年,0,0,0,0,0.00655758675334363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012996465631626734,0,0,0
最近,0,0,0,0,0.005969713534030996,0,0,0,0,0,0.0036947057447462794,0,0,0,0,0,0.002087427364597843,0,0.002163680419012376,0,0,0,0.0013744626882196095,0,0,0.001316238921565862,0,0,0,0,0.001432641003064884,0.000846909761865434,0,0,0.000942508228271925,0.0010168369351152581,0.0009369174725926056,0,0,0,0,0.000686236077861999,0,0,0,0.0007560367160170886,0,0.0006699837564704283,0.0008342359362037154,0,0.0008131205693070962,0.0008346032791963193,0.0013962313422135112,0,0,0,0.0006960646518747121,0.0014149936894772984,0.0008591949442678338,0.0007168623476001669,0,0.0006462270873013438,0.0005614289238906521,0,0.0006830212782179608,0,0,0.00038422543017531754,0.00043323063932682086,0.00030195699331764237
變淡,0,0,0,0,0.005753136952137346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014572165794205084,0,0,0,0,0,0,0,0,0.0013145886882357735,0,0,0,0.001656048034726752,0,0,0,0,0,0,0,0,0,0,0
了以,0,0,0,0,0.005223259414151184,0,0,0,0,0,0,0,0,0,0,0.0037776420592095694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016395302659347512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012544514856225424,0.0007426712333152714,0,0,0,0,0,0,0,0.0007581187949682291,0
前標,0,0,0,0,0.00655758675334363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018335832621634545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
榜,0,0,0,0,0.007196114482647827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
很夠,0,0,0,0,0.00356999622596429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002587839730008361,0,0,0,0.0016439068915789154,0,0.0016273852142766148,0,0,0.0023787487969436773,0,0,0,0,0.0015369136294829317,0,0,0.00364852082106329,0,0.0024911512126234332,0,0,0,0.0008207630715015655,0,0,0.0010743827504679261,0.0018084942987533499,0.0012286978880690104,0,0.00099777623392928,0,0,0,0,0,0,0,0.0008325184001055175,0,0,0.0008573931934520893,0,0.0007729108774249315,0.0006714892190424539,0,0,0,0,0.0018381898264644835,0,0.0003611514423271187
味,0,0,0,0,0.002258328315830268,0.0017133076231209323,0,0,0.005391122107339174,0,0,0,0,0,0,0,0,0,0.0016370302289408908,0.00187456010529702,0,0,0.0010399118785730387,0.0012101590553183295,0.0020589210058179763,0.003983440223756168,0.001687104094767318,0,0.0035690355414440523,0,0.0010839293125867123,0.0019223035932335393,0.0019444589566809769,0,0,0.0007693339487941097,0.0014177345334179141,0.0023637996932179455,0.0013389715037835858,0.0006521320966585813,0.0012469899830888874,0.0010384058512325999,0,0.0007958038182864708,0.0006796390903091093,0.0005720137537104988,0.0015545132580511874,0.0005069064971906047,0,0.0017021228255812704,0.0012304062467200518,0.0012629136772806873,0.0015845729066875365,0.0009798691360110832,0.0015480804036188058,0.0014321289752518846,0.0026331958879034527,0.0005352887198776486,0,0.0005423746144297354,0.0003211013167380699,0.0009778646304481557,0.0012743232943295798,0.001437872808040328,0,0.00047406230762056875,0.0026854653193861804,0.0026163280610115515,0.0003277802241262218,0.0002284592130878159
週,0,0,0,0,0.0034199014546188967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018326054208295355,0,0,0,0,0.0010809544169651565,0,0,0,0.0014722965584291522,0.0021836474848496725,0.0010798793752774735,0,0,0.0011932073756499998,0.0020276726645032674,0,0,0.001572510806432295,0,0,0.0020584240982777246,0,0,0,0.001911652661692781,0.001933208389035311,0,0,0.0007998664543952116,0.0007419328403426715,0.0007814456364458436,0,0,0.0008106149397846209,0,0.0008213454703793493,0,0,0.001286515061423578,0,0,0.0007178966689861155,0,0.0004402265201060206,0.0004963742682703999,0
各式,0,0,0,0,0.005753136952137346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018367229585757741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012913545297303694,0.0016079410055489503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
應該,0,0,0,0,0.0021588339825680137,0.0016378250644333199,0,0,0,0,0,0,0,0.003992794890089385,0,0,0,0.0012428463997558375,0.003129816390252714,0,0.0010464576938402205,0.0022004166595998216,0,0.002313687053047576,0.0009841059432381112,0,0.0024191639628188626,0,0.0027294366927440293,0,0,0.0030626889609711543,0,0.0006892205022275961,0.0027267221858392615,0.0014708793765350738,0.001355273928750063,0.0015064390977260315,0.0019199713990625893,0.0006234013546751654,0.0011920518077658164,0.0009926571896674067,0.0006654658150148974,0,0.0012993929658110795,0.003280876535135274,0.001486026643827305,0.002907443433575162,0.0018101138806303108,0.0016271330313717372,0.0023523973898424517,0.0036218218730004986,0.0005049206552230898,0.0014050491072060357,0.0004932923997591539,0.000912689466664906,0.0025171861530126492,0.0005117057032216083,0.0006214231998779188,0.0015554382514342158,0.0009208640252557246,0.0009347832109994468,0.00040606030181596233,0.0013745249788743538,0.0009880069037338298,0.0027190603218459944,0.0012835763847665626,0.0008336871552386107,0.001566696661635073,0.0006551822107363495
確實,0,0,0,0,0.004131689051064656,0.0031345550148459455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001821960102379206,0,0,0,0.001760820501628226,0,0,0,0.0013190661374691082,0.002609271553879718,0,0,0,0,0,0,0.0018997990929949722,0,0.0014559503592819405,0,0.001046518766424434,0,0,0,0,0,0,0,0,0,0.0017467526946911163,0,0,0,0,0,0,0,0.0008768791936584413,0.0009454495666400204,0,0,0,0,0.0004179739600806208
免費,0,0,0,0,0.0029314684966600946,0,0,0,0.0023326848313022053,0,0,0.002187405987519577,0,0,0,0,0,0,0,0,0,0,0.0013498785318195505,0.0015708713041174345,0.0026726238268186073,0.001292696177346639,0.0010949897031642117,0,0,0,0,0,0,0,0.001851300343489965,0,0.0018403188288474146,0,0.0026071183408671707,0.0008465131857113051,0.0008093402153822435,0,0,0.0010330091539285018,0,0,0.001008933601831523,0.000658000175107515,0,0,0,0.0024590257534731308,0,0.0006359694210383191,0.0006698389691900539,0.0012393358824095606,0,0.000694842290175125,0.0016876541209239892,0,0.00041681202314804296,0.0012693368533100305,0.0011027739901535308,0,0,0,0.0005809870459984893,0.0015094121186938253,0.0021274085661476118,0.0005931121540159822
以前,0,0,0,0,0.002688711520554176,0,0,0,0,0,0.001664066097029144,0,0,0.001657603704419322,0,0,0,0.003095796583049686,0,0,0,0.0009135001688346183,0,0.0028815726844757836,0.002451301960591388,0.0023712941882665303,0,0,0,0,0,0,0.001157513095289425,0,0,0.0009159505448239816,0.0008439603635946127,0.0009380944041493966,0,0,0,0.0006181505487153879,0.001657603704419322,0.002842394809464875,0.0016183239957837932,0.0006810258538300365,0.0018507661957202187,0.0006035107159957235,0,0.001519879954497242,0.0014648921626356944,0.0007517973648401153,0,0.0017499130326804598,0.00122873826236193,0.0005683528014487024,0.0006270039719250465,0.0012746038190010465,0.001547898291524843,0.0019372146167381638,0,0,0.001517178746047306,0,0,0.0033864432705161688,0,0.0006922083176776411,0.00039024727212614896,0.0005439961177479374
花錢,0,0,0,0,0.005466016390257103,0,0,0,0,0,0,0.004078637376983855,0,0,0,0,0,0,0,0,0,0,0.002516983616978434,0,0,0,0.0020417178869489767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012269071784422978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
挺,0,0,0,0,0.0037359182978663795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001810922228355077,0,0,0,0,0.0016474361938507993,0,0,0,0,0,0,0,0.0011927139864983162,0,0,0,0,0.001107520130319865,0,0,0,0.002303211766160341,0,0.0011243166441446213,0,0,0,0,0.0007039489967789766,0.0010177212008344707,0,0,0.0008104913287137516,0,0,0,0.0008855200146118518,0.001075388993266161,0,0.0010623860811218768,0.0008088333171309754,0.0007026979025903883,0,0.0017097716174019105,0,0.0007404207612812581,0,0,0
客氣,0,0,0,0,0.0032185890585403375,0,0,0.004240257369653764,0.0025611579601166846,0,0,0,0,0.0019842757788088488,0.003911586702723664,0,0,0,0,0,0,0,0.0014820914083923963,0,0.0014671960173532768,0,0,0,0,0,0,0,0,0,0,0,0.0010102837628141938,0,0,0.0009294243074911843,0.0008886104574665715,0.0014799450051941451,0.0009921378894044244,0.0011341864884423499,0,0,0.001107752873806566,0.00216734257918676,0.0008995616426818285,0.0012129400903104536,0,0,0,0.0006982589860516277,0,0.0013607217391299032,0,0.000762898115779438,0,0,0.0009152727506373105,0,0,0.0006830895896300516,0.0022095178942412048,0,0,0,0,0.00032560204750248754
餐飲,0,0,0,0,0.0036507730675194887,0,0,0,0.002905063781798089,0,0,0,0,0.0022507193183251215,0,0,0,0,0,0,0,0,0,0,0,0,0.0013636711163969853,0,0.0011539277739546416,0,0,0,0.003143377488643899,0.0023310617374307442,0,0,0,0,0,0,0,0,0,0,0,0.0018494143580972278,0,0,0.0010203525078674627,0.0006879053109420995,0,0,0,0.0007920194389733089,0,0,0,0,0.0021017596535583636,0.0017535861557298603,0.0010381732637146776,0,0.0006866827304131739,0,0.0008354021253603154,0,0,0,0.0005298836337999715,0.00036932306800619325
上市,0,0,0,0,0.006104544119561298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019295099631266423,0,0,0.0017320757443795463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰,0,0,0,0,0.0024784258628777625,0,0.002251502750969069,0.004897719158487694,0,0.0041968011278063445,0,0,0.0016258268831894414,0.00458388472697295,0.0015060291128491667,0,0.0017332603776733253,0.0014268362855189294,0,0,0.0012013743686468544,0,0.0022825241811854666,0,0.0011297921198330074,0,0,0.0016514170230087924,0,0.0010562418945821337,0.0011895694806707325,0,0,0,0.0015651918676552752,0,0,0,0.0007347340910025113,0.0007156891418496495,0,0.0005698046426239606,0.0007639807878288248,0,0.0014917539553814022,0.0012555248687095167,0.0008530083593102327,0,0.0006926938481194451,0.0009340061857135781,0,0,0,0.0005376837796130438,0.0016989569157186534,0.0010478032110035815,0.0005779656345675281,0.001762374493759663,0.0007134181427594647,0,0.0007047919493629105,0.0010731676937793242,0,0.000526002815149525,0.0011342705750827958,0.0010405292052412425,0,0.0003190351556714736,0.0017986290547741478,0.0007521748078352935
夠爛,0,0,0,0,0.005466016390257103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003962237908462626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017259673832984883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011554328920816447,0,0,0,0,0,0,0,0.0011600669812210094,0,0,0,0,0,0
良好,0,0,0,0,0.002328331091532369,0,0,0.0030674071434088263,0,0,0,0.0017373563373948933,0,0.002870854841015639,0,0,0.004884879657895554,0.0013404263310272477,0,0,0.0011286185062008046,0.00158211904026009,0.0021442933185250967,0.0037430132737292514,0,0,0.0008697001430135612,0.0015514063411574547,0,0.00099227533095507,0.0022350570568753655,0.000660630135443724,0.0010023662665241046,0.0014866669111342926,0.0007352015132387141,0.0007931814609029261,0.000730840456313917,0.0008123572764412386,0,0,0.0012856436896722212,0.0005352969743385423,0.0007177137102539098,0.0008204718330316616,0,0,0.0008013497252699481,0.0010452387720912366,0.0006507439450365556,0.0008774422807851953,0,0,0.001089127250919377,0.0005051213676539304,0,0.0014765215477260862,0,0.0005518813897435813,0.0026808526620544955,0,0.00033105468945881193,0,0.0004379414227260232,0.0004941478085304325,0.0010655785536022012,0.000977514210329292,0.0004614513867425263,0.0005994284383227465,0.0016897031349977763,0.0014132454132130517
同仁,0,0,0,0,0.004661566589050818,0,0,0.003070637742787624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021465516925650977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010463396196702967,0,0,0,0,0,0,0,0,0.001087071165643507,0,0,0,0,0.001009237907960201,0,0,0.0010667008230800972,0,0,0.0006000597575607682,0.0006765930934965188,0
笑,0,0,0,0,0.00501297375647477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010745108305017652,0,0,0,0,0,0,0,0,0,0,0,0.0017077458880694631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018891622168317383,0.0013656106114806861,0,0,0,0,0,0,0,0,0,0.0007127716827947781,0,0,0.0010639165559363233,0,0,0,0,0,0
眼睛,0,0,0,0,0.0048274886609529066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002222955257219069,0,0.0022006139983525457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014528224169218465,0,0,0,0,0,0,0,0,0,0.0011030785533303691,0.0010204578228046259,0.0011257639734502738,0,0,0,0.000686398410144446,0,0,0,0,0,0,0,0,0
飲料機,0,0,0,0,0.00501297375647477,0,0,0.0033021144557691695,0.003989020470377793,0,0,0,0,0,0,0,0,0.002885982171678585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007127716827947781,0,0,0.0010639165559363233,0,0,0,0,0,0.0005071273435337708
高級,0,0,0,0,0.004131689051064656,0,0,0,0,0,0,0,0,0.0025472063567243265,0,0.002988180577934005,0,0,0,0,0,0,0,0,0,0,0,0.002753014215557247,0,0,0.001983085825718864,0,0,0.0013190661374691082,0,0,0,0,0,0,0,0.0028496986394924585,0,0,0,0,0.0014220176408813315,0,0,0,0,0,0,0.000896352083165718,0,0.0008733763473455582,0,0,0,0,0,0,0.0015542787603234933,0,0,0,0.0008188584729794184,0.0005318513171348179,0,0
認為,0,0,0,0,0.0040230388597466225,0,0,0,0,0,0,0,0,0.002480222986348646,0,0,0,0,0,0,0.0039001979785329853,0,0,0.0021558056337038865,0,0.0017740483860688233,0,0,0.002543185341900553,0,0,0,0,0,0,0,0.0037883781650110315,0.0014036426790874205,0,0,0,0,0,0,0.0012107249649000499,0,0,0,0,0,0,0.0011248919753144454,0.0009409317406773868,0.0008727808937270602,0,0,0,0,0,0,0,0,0,0,0.0009205872706086867,0,0,0,0.000583915354500367,0
